book_id,title,author,isbn,isbn13,asin,num_pages,avg_rating,num_ratings,year_pub_ed,text_review_count,genre,publisher,language,title_URL
676,"A Court of Frost and Starlight
 (A Court of Thorns and Roses, #3.5)","Maas, Sarah J.",1635575621,9.78E+12,1635575621,272,3.79,678428,2020,49532,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/50659471-a-court-of-frost-and-starlight
677,"The Priory of the Orange Tree
 (The Roots of Chaos, #1)","Shannon, Samantha",,,B07DFFQ2WQ,848,4.23,158193,2019,26393,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/40275288-the-priory-of-the-orange-tree
678,"Queen of Shadows
 (Throne of Glass, #4)","Maas, Sarah J.",1639731008,9.78E+12,,645,4.57,523870,2023,37793,Fantasy,Bloomsbury USA Childrens,English,https://www.goodreads.com/book/show/76707900-queen-of-shadows
679,"City of Glass
 (The Mortal Instruments, #3)","Clare, Cassandra",1416914307,9.78E+12,1416914307,541,4.28,932094,2009,33281,Fantasy,Margaret K. McElderry Books,English,https://www.goodreads.com/book/show/3777732-city-of-glass
680,"The Thief
 (The Queen's Thief, #1)","Turner, Megan Whalen",60824972,9.78E+12,60824972,280,3.86,83082,2005,9832,Fantasy,Greenwillow Books,English,https://www.goodreads.com/book/show/448873.The_Thief
681,"Breaking Dawn
 (The Twilight Saga, #4)","Meyer, Stephenie",031606792X,9.78E+12,031606792X,756,3.73,1622848,2008,51935,Fantasy,"Little, Brown and Company",English,https://www.goodreads.com/book/show/1162543.Breaking_Dawn
682,"Eclipse
 (The Twilight Saga, #3)","Meyer, Stephenie",316160202,9.78E+12,316160202,629,3.72,1722128,2007,43134,Fantasy,"Little, Brown and Company",English,https://www.goodreads.com/book/show/428263.Eclipse
683,Circe ,"Miller, Madeline",316556343,9.78E+12,316556343,393,4.24,907273,2018,89673,Fantasy,"Little, Brown and Company",English,https://www.goodreads.com/book/show/35959740-circe
684,"The Subtle Knife
 (His Dark Materials, #2)","Pullman, Philip",,,B00SSJYF8S,370,4.14,423180,2018,12372,Fantasy,RHCP Digital,English,https://www.goodreads.com/book/show/41637836-the-subtle-knife
685,"Red Queen
 (Red Queen, #1)","Aveyard, Victoria",,,62310631,388,4.01,921785,2015,63620,Fantasy,HarperTeen,English,https://www.goodreads.com/book/show/22328546-red-queen
686,"Crown of Midnight
 (Throne of Glass, #2)","Maas, Sarah J.",1639730966,9.78E+12,,432,4.35,695821,2023,50847,Fantasy,Bloomsbury USA Childrens,English,https://www.goodreads.com/book/show/76705490-crown-of-midnight
687,"Assassin's Apprentice
 (Farseer Trilogy, #1)","Hobb, Robin",055357339X,9.78E+12,055357339X,435,4.17,302385,1996,15147,Fantasy,Spectra Books,English,https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice
688,"Siege and Storm
 (The Shadow and Bone Trilogy, #2)","Bardugo, Leigh",,9.78E+12,,435,3.83,557136,2013,53956,Fantasy,Henry Holt and Company,English,https://www.goodreads.com/book/show/14061955-siege-and-storm
689,"The Sea of Monsters
 (Percy Jackson and the Olympians, #2)","Riordan, Rick",786856866,9.78E+12,,279,4.24,1051590,2006,40518,Fantasy,Hyperion Books,English,https://www.goodreads.com/book/show/28186.The_Sea_of_Monsters
690,"Crooked Kingdom
 (Six of Crows, #2)","Bardugo, Leigh",,,B0117K9N3Q,561,4.61,565639,2016,64296,Fantasy,Orion Children's Books,English,https://www.goodreads.com/book/show/22299763-crooked-kingdom
691,"Twilight
 (The Twilight Saga, #1)","Meyer, Stephenie",316015849,9.78E+12,316015849,498,3.64,6229580,2006,123743,Fantasy,"Little, Brown and Company",English,https://www.goodreads.com/book/show/41865.Twilight
692,"The Cruel Prince
 (The Folk of the Air, #1)","Black, Holly",,,316310271,370,4.07,966579,2018,88822,Fantasy,"Little, Brown Books for Young Readers",English,https://www.goodreads.com/book/show/26032825-the-cruel-prince
693,"A Dance with Dragons
 (A Song of Ice and Fire, #5)","Martin, George R.R.",,9.78E+12,,1125,4.33,629093,2011,23869,Fantasy,Bantam,English,https://www.goodreads.com/book/show/10664113-a-dance-with-dragons
694,"Eragon
 (The Inheritance Cycle, #1)","Paolini, Christopher",375826696,9.78E+12,B0042B4JAK,503,3.94,1692229,2005,25995,Fantasy,Alfred A. Knopf,English,https://www.goodreads.com/book/show/113436.Eragon
695,"Throne of Glass
 (Throne of Glass, #1)","Maas, Sarah J.",163973094X,9.78E+12,,432,4.19,1088674,2023,73787,Fantasy,Bloomsbury USA,English,https://www.goodreads.com/book/show/76703559-throne-of-glass
696,"Six of Crows
 (Six of Crows, #1)","Bardugo, Leigh",,,1627792120,465,4.5,838762,2015,91766,Fantasy,Henry Holt & Company,English,https://www.goodreads.com/book/show/23437156-six-of-crows
697,The Fault in Our Stars ,"Green, John",,9.78E+12,,313,4.15,4835568,2012,174264,Young Adult,Dutton Books,English,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars
698,The Help ,"Stockett, Kathryn",399155341,9.78E+12,B009CUIY52,464,4.47,2629696,2009,88929,Fiction,G.P. Putnam's Sons,English,https://www.goodreads.com/book/show/4667024-the-help
699,Where the Crawdads Sing ,"Owens, Delia",735219117,9.78E+12,,384,4.4,2622255,2018,190277,Fiction,G.P. Putnam's Sons,English,https://www.goodreads.com/book/show/36809135-where-the-crawdads-sing
700,"Mockingjay
 (The Hunger Games, #3)","Collins, Suzanne",439023513,9.78E+12,439023513,390,4.07,2995064,2010,118796,Young Adult,Scholastic Press,English,https://www.goodreads.com/book/show/7260188-mockingjay
701,"The Girl with the Dragon Tattoo
 (Millennium, #1)","Larsson, Stieg",670069019,9.78E+12,,480,4.16,3057907,2008,75312,Fiction,Viking Canada,English,https://www.goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
702,"Catching Fire
 (The Hunger Games, #2)","Collins, Suzanne",439023491,9.78E+12,439023491,391,4.31,3294320,2009,112978,Young Adult,Scholastic Press,English,https://www.goodreads.com/book/show/6148028-catching-fire
703,"Harry Potter and the Order of the Phoenix
 (Harry Potter, #5)","Rowling, J.K.",,9.78E+12,,912,4.5,3190546,2004,58264,Fantasy,Scholastic Inc.,English,https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
704,"Harry Potter and the Deathly Hallows
 (Harry Potter, #7)","Rowling, J.K.",,9.78E+12,,759,4.62,3511124,2007,80557,Fantasy,Arthur A. Levine Books,English,https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows
705,"Harry Potter and the Goblet of Fire
 (Harry Potter, #4)","Rowling, J.K.",,9.78E+12,,734,4.56,3450243,2002,63416,Fantasy,Scholastic,English,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
706,"The Hobbit
 (The Lord of the Rings, #0)","Tolkien, J.R.R.",,9.78E+12,,366,4.28,3716766,2002,65166,Fantasy,Houghton Mifflin,English,https://www.goodreads.com/book/show/5907.The_Hobbit
707,"Harry Potter and the Prisoner of Azkaban
 (Harry Potter, #3)","Rowling, J.K.",043965548X,9.78E+12,043965548X,435,4.58,3874787,2004,76617,Fantasy,Scholastic Inc.,English,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
708,"Harry Potter and the Chamber of Secrets
 (Harry Potter, #2)","Rowling, J.K.",,,B00ES27LCQ,341,4.43,3655715,1999,72796,Fantasy,Arthur A. Levine Books,English,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
709,Pride and Prejudice ,"Austen, Jane",,9.78E+12,,279,4.28,4002427,2000,103085,Classics,Modern Library,English,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice
710,The Alchemist ,"Coelho, Paulo",62315005,9.78E+12,62315005,182,3.9,2841417,2014,111391,Fiction,HarperOne,English,https://www.goodreads.com/book/show/18144590-the-alchemist
711,The Great Gatsby ,"Fitzgerald, F. Scott",,9.78E+12,,180,3.93,4912504,1925,96451,Classics,Scribner,English,https://www.goodreads.com/book/show/4671.The_Great_Gatsby
712,"Harry Potter and the Philosopher’s Stone
 (Harry Potter, #1)","Rowling, J.K.",,9.78E+12,,223,4.47,9410509,1997,149781,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/72193.Harry_Potter_and_the_Philosopher_s_Stone
713,To Kill a Mockingbird ,"Lee, Harper",,9.78E+12,,323,4.27,5769287,2006,111731,Classics,Harper Perennial Modern,English,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird
714,"Ready Player One
 (Ready Player One, #1)","Cline, Ernest",030788743X,9.78E+12,030788743X,374,4.23,1103512,2011,99360,Science Fiction,Crown Publishers,English,https://www.goodreads.com/book/show/9969571-ready-player-one
715,Never Let Me Go ,"Ishiguro, Kazuo",,,1400078776,288,3.84,641687,2010,47230,Fiction,Vintage Books,English,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go
716,The Little Prince ,"Saint-Exupéry, Antoine de",,9.78E+12,,96,4.32,1957908,2000,61521,Classics,"Harcourt, Inc.",English,https://www.goodreads.com/book/show/157993.The_Little_Prince
717,The Goldfinch ,"Tartt, Donna",316055433,9.78E+12,316055433,864,3.94,877680,2013,72713,Fiction,"Little, Brown",English,https://www.goodreads.com/book/show/17333223-the-goldfinch
718,Gone Girl ,"Flynn, Gillian",,9.78E+12,,415,4.12,2914116,2014,148626,Fiction,Broadway Books,English,https://www.goodreads.com/book/show/19288043-gone-girl
719,Punk 57 ,"Douglas, Penelope",,,B01KB8XC5A,343,3.8,350701,2016,33224,Romance,Penelope Douglas LLC,English,https://www.goodreads.com/book/show/41021967-punk-57
720,"The Hunger Games
 (The Hunger Games, #1)","Collins, Suzanne",,9.78E+12,,374,4.33,8082000,2008,200599,Young Adult,Scholastic Press,English,https://www.goodreads.com/book/show/2767052-the-hunger-games
721,The Invisible Life of Addie LaRue ,"Schwab, V.E.",765387565,9.78E+12,765387565,444,4.21,887573,2020,116583,Fantasy,Tor Books,English,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue
722,"It Starts with Us
 (It Ends with Us, #2)","Hoover, Colleen",1668001225,9.78E+12,1668001225,323,3.92,997280,2022,80080,Romance,Atria Books,English,https://www.goodreads.com/book/show/60393672-it-starts-with-us
723,"The Wedding Date
 (The Wedding Date, #1)","Guillory, Jasmine",,,B072LT1XT5,317,3.59,138225,2018,14649,Romance,Berkley,English,https://www.goodreads.com/book/show/33815781-the-wedding-date
724,"Act Your Age, Eve Brown
 (The Brown Sisters, #3)","Hibbert, Talia",62941283,9.78E+12,,400,4.14,77829,2021,12576,Romance,Avon,English,https://www.goodreads.com/book/show/51824384-act-your-age-eve-brown
725,Verity ,"Hoover, Colleen",153872474X,9.78E+12,153872474X,336,4.35,2053286,2021,194567,Thriller,Grand Central Publishing,English,https://www.goodreads.com/book/show/59344312-verity
726,Archer's Voice ,"Sheridan, Mia",1538727374,9.78E+12,,345,4.28,315272,2016,36827,Romance,Forever,English,https://www.goodreads.com/book/show/32822135-archer-s-voice
727,"Twisted Love
 (Twisted, #1)","Huang, Ana",,,B08Y6DCS1Y,360,3.75,479114,2021,47910,Romance,Bloom Books,English,https://www.goodreads.com/book/show/55817097-twisted-love
728,"A Court of Wings and Ruin
 (A Court of Thorns and Roses, #3)","Maas, Sarah J.",1635575605,9.78E+12,1635575605,699,4.45,969587,2020,70264,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/50659472-a-court-of-wings-and-ruin
729,"A Court of Mist and Fury
 (A Court of Thorns and Roses, #2)","Maas, Sarah J.",1635575583,9.78E+12,1635575583,624,4.63,1195732,2020,105692,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/50659468-a-court-of-mist-and-fury
730,"Heartstopper: Volume One
 (Heartstopper, #1)","Oseman, Alice",152722533X,9.78E+12,152722533X,288,4.5,591233,2018,65791,Graphic Novels,Hodder Children's Books,English,https://www.goodreads.com/book/show/40495957-heartstopper
731,"Take a Hint, Dani Brown
 (The Brown Sisters, #2)","Hibbert, Talia",62941259,9.78E+12,,400,4.04,88902,2020,13769,Romance,Avon,English,https://www.goodreads.com/book/show/49976087-take-a-hint-dani-brown
732,The Song of Achilles ,"Miller, Madeline",,9.78E+12,,408,4.35,1246213,2012,136672,Fantasy,Ecco,English,https://www.goodreads.com/book/show/13623848-the-song-of-achilles
733,"It Happened One Summer
 (Bellinger Sisters, #1)","Bailey, Tessa",63045656,9.78E+12,63045656,385,4.01,421996,2021,42647,Romance,Avon,English,https://www.goodreads.com/book/show/55659629-it-happened-one-summer
734,"Get a Life, Chloe Brown
 (The Brown Sisters, #1)","Hibbert, Talia",62941208,9.78E+12,62941208,384,3.83,163147,2019,25462,Romance,Avon,English,https://www.goodreads.com/book/show/43884209-get-a-life-chloe-brown
735,"A Court of Thorns and Roses
 (A Court of Thorns and Roses, #1)","Maas, Sarah J.",1635575567,9.78E+12,1635575567,419,4.2,1643656,2020,131420,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/50659467-a-court-of-thorns-and-roses
736,The Seven Husbands of Evelyn Hugo ,"Reid, Taylor Jenkins",1501139231,9.78E+12,1501139231,389,4.44,2340447,2017,224024,Fiction,Atria Books,English,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo
737,"It Ends with Us
 (It Ends with Us, #1)","Hoover, Colleen",,,B0176M3U10,386,4.24,2668106,2016,217907,Romance,Atria Books,English,https://www.goodreads.com/book/show/27362503-it-ends-with-us
738,The Love Hypothesis ,"Hazelwood, Ali",593336828,9.78E+12,593336828,383,4.19,1127586,2021,125311,Romance,Berkley Books,English,https://www.goodreads.com/book/show/56732449-the-love-hypothesis
739,"Sinful Vow
 (Mafia Misfits, #1)","Monique, Asia",,,B09Y7W1YP1,268,4.22,1849,2022,288,Romance,Independently published,English,https://www.goodreads.com/book/show/60840175-sinful-vow
740,"Queen Move
 (All the King's Men, #3)","Ryan, Kennedy",,,B086R7S4GX,300,4.16,8267,2020,1479,Romance,Blue Box Press,English,https://www.goodreads.com/book/show/48760923-queen-move
741,"Before I Let Go
 (Skyland, #1)","Ryan, Kennedy",1538706792,9.78E+12,1538706792,420,4.39,27624,2022,5561,Romance,Forever,English,https://www.goodreads.com/book/show/60568471-before-i-let-go
742,"Reel
 (Hollywood Renaissance, #1)","Ryan, Kennedy",,,B091G3LF8S,434,4.47,6764,2021,1551,Romance,"Scribechick Media, LLC",English,https://www.goodreads.com/book/show/55207051-reel
743,"Hook Shot
 (Hoops, #3)","Ryan, Kennedy",,,B07Q3ZD34K,408,4.27,13282,2019,1973,Romance,Scribechick Media,English,https://www.goodreads.com/book/show/44643289-hook-shot
744,"Revive Me, Part Two: The Affair
 (New Haven, #3)","Seegars, J.L.",,,B0BLTD9SSQ,234,4.47,1270,2022,199,Romance,Independently published,English,https://www.goodreads.com/book/show/63369521-revive-me-part-two
745,"Revive Me, Part One: The Act
 (New Haven, #2)","Seegars, J.L.",,,B0BC6QY2MW,479,4.5,1506,2022,278,Romance,Independently published,English,https://www.goodreads.com/book/show/62218131-revive-me-part-one
746,Restore Me ,"Seegars, J.L.",,,B09PF7MQV5,490,4.15,7975,2021,1388,Romance,Independently published,English,https://www.goodreads.com/book/show/59970541-restore-me
747,"Hunting Adeline
 (Cat and Mouse Duet, #2)","Carlton, H. D.",,,B096BKV268,531,4.19,133524,2022,13765,Romance,Hailey Carlton,English,https://www.goodreads.com/book/show/59050133-hunting-adeline
748,"Haunting Adeline
 (Cat and Mouse Duet, #1)","Carlton, H. D.",,,B09CLVJJ77,551,4.05,204351,2021,25408,Romance,Hailey Carlton,English,https://www.goodreads.com/book/show/58763686-haunting-adeline
749,"Final Offer
 (Dreamland Billionaires, #3)","Asher, Lauren",172827222X,9.78E+12,172827222X,583,4.3,120517,2023,14647,Romance,Bloom Books,English,https://www.goodreads.com/book/show/61681786-final-offer
750,"Terms and Conditions
 (Dreamland Billionaires, #2)","Asher, Lauren",,,B09PTXQL3J,494,4.19,210532,2022,21488,Romance,"Little, Brown Book Group",English,https://www.goodreads.com/book/show/86767939-terms-and-conditions
751,"The Fine Print
 (Dreamland Billionaires, #1)","Asher, Lauren",1737507714,9.78E+12,1737507714,448,3.92,305713,2022,32758,Romance,"Little, Brown Book Group",English,https://www.goodreads.com/book/show/74045390-the-fine-print
